year,Date,Month,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_rate,grade,installment,region,loan_condition
2011,1,7,4.0,MORTGAGE,Low,55000,2000, 36 months,INDIVIDUAL,home_improvement,11.99,B,66.42,munster,Bad Loan
2011,1,7,2.0,MORTGAGE,Low,60000,18000, 60 months,INDIVIDUAL,other,12.99,C,313.93,ulster,Bad Loan
2011,1,7,2.0,RENT,Low,33000,2000, 36 months,INDIVIDUAL,other,16.89,D,71.2,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Medium,120000,14000, 60 months,INDIVIDUAL,debt_consolidation,20.99,F,378.67,Northern-Irl,Bad Loan
2011,1,7,3.0,RENT,Low,28800,5000, 60 months,INDIVIDUAL,car,17.49,D,125.59,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,140000,12000, 60 months,INDIVIDUAL,major_purchase,11.99,B,266.88,Northern-Irl,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,72000,5650, 36 months,INDIVIDUAL,home_improvement,10.99,B,184.95,cannught,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,48422,12000, 60 months,INDIVIDUAL,home_improvement,18.79,E,309.91,leinster,Bad Loan
2011,1,7,3.0,RENT,Low,45000,1500, 36 months,INDIVIDUAL,other,8.49,A,47.35,cannught,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,60000,5200, 36 months,INDIVIDUAL,debt_consolidation,13.99,C,177.7,ulster,Bad Loan
2011,1,7,6.05,MORTGAGE,Low,35554,5775, 36 months,INDIVIDUAL,debt_consolidation,5.42,A,174.18,Northern-Irl,Bad Loan
2011,1,7,2.0,MORTGAGE,Medium,128000,5000, 36 months,INDIVIDUAL,debt_consolidation,12.99,C,168.45,leinster,Bad Loan
2011,1,7,4.0,MORTGAGE,Low,38400,22250, 60 months,INDIVIDUAL,small_business,14.79,C,349.28,ulster,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,52000,15000, 60 months,INDIVIDUAL,home_improvement,14.79,C,355.2,leinster,Bad Loan
2011,1,7,10.0,RENT,Low,39960,16000, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,347.8,Northern-Irl,Bad Loan
2011,1,7,2.0,MORTGAGE,Low,16500,8450, 60 months,INDIVIDUAL,major_purchase,13.49,C,194.39,munster,Bad Loan
2011,1,7,10.0,OWN,Medium,144000,7000, 36 months,INDIVIDUAL,debt_consolidation,15.99,D,246.07,leinster,Bad Loan
2011,1,7,7.0,MORTGAGE,Medium,158899,18000, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,456.99,munster,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,63000,13700, 60 months,INDIVIDUAL,small_business,11.49,B,232.52,Northern-Irl,Bad Loan
2011,1,7,0.5,RENT,Low,80000,35000, 60 months,INDIVIDUAL,small_business,17.49,D,573.3,cannught,Bad Loan
2011,1,7,6.05,MORTGAGE,Low,93600,9600, 36 months,INDIVIDUAL,home_improvement,10.59,B,312.44,leinster,Bad Loan
2011,1,7,7.0,RENT,Low,70000,35000, 60 months,INDIVIDUAL,small_business,15.99,D,617.55,ulster,Bad Loan
2011,1,7,10.0,RENT,Low,67000,11200, 60 months,INDIVIDUAL,debt_consolidation,21.74,F,307.68,Northern-Irl,Bad Loan
2011,1,7,1.0,MORTGAGE,Medium,123996,30000, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,475.4,cannught,Bad Loan
2011,1,7,0.5,RENT,Low,48000,12000, 60 months,INDIVIDUAL,credit_card,10.59,B,165.31,ulster,Bad Loan
2011,1,7,2.0,RENT,Low,47000,4500, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,152.69,Northern-Irl,Bad Loan
2011,1,7,0.5,RENT,Low,40000,11500, 36 months,INDIVIDUAL,moving,11.49,B,379.17,Northern-Irl,Bad Loan
2011,1,7,4.0,MORTGAGE,Medium,120000,21000, 60 months,INDIVIDUAL,home_improvement,17.99,E,500.78,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,59750,8125, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,201.45,cannught,Bad Loan
2011,1,7,0.5,RENT,Low,24000,5000, 36 months,INDIVIDUAL,moving,10.99,B,163.67,Northern-Irl,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,58179,16000, 60 months,INDIVIDUAL,debt_consolidation,11.49,B,220.43,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,140004,20000, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,507.76,Northern-Irl,Bad Loan
2011,1,7,4.0,RENT,Low,38400,4800, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,154.86,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,60000,22000, 60 months,INDIVIDUAL,debt_consolidation,20.25,F,380.86,leinster,Bad Loan
2011,1,7,4.0,MORTGAGE,Low,75000,15000, 60 months,INDIVIDUAL,home_improvement,19.29,E,391.51,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,44000,21725, 60 months,INDIVIDUAL,debt_consolidation,19.29,E,567.04,leinster,Bad Loan
2011,1,7,4.0,MORTGAGE,Low,42000,16000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,523.75,leinster,Bad Loan
2011,1,7,10.0,RENT,High,201000,24000, 60 months,INDIVIDUAL,other,17.49,D,602.81,munster,Bad Loan
2011,1,7,7.0,RENT,Low,70000,12000, 60 months,INDIVIDUAL,credit_card,11.99,B,266.88,Northern-Irl,Bad Loan
2011,1,7,7.0,RENT,Low,36000,3500, 60 months,INDIVIDUAL,other,11.99,B,77.84,ulster,Bad Loan
2011,1,7,1.0,OWN,Low,33996,7600, 60 months,INDIVIDUAL,other,10.59,B,163.7,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,175400,10000, 36 months,INDIVIDUAL,debt_consolidation,18.39,E,363.49,Northern-Irl,Bad Loan
2011,1,7,8.0,RENT,Low,85000,35000, 36 months,INDIVIDUAL,debt_consolidation,19.29,E,1288.1,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,52000,14000, 60 months,INDIVIDUAL,home_improvement,11.99,B,311.36,cannught,Bad Loan
2011,1,7,10.0,RENT,Low,75000,20000, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,650.9,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,75000,35000, 60 months,INDIVIDUAL,major_purchase,19.69,E,704.77,munster,Bad Loan
2011,1,7,5.0,RENT,Low,55000,6000, 36 months,INDIVIDUAL,other,10.59,B,195.27,cannught,Bad Loan
2011,1,7,5.0,RENT,Low,30000,14300, 36 months,INDIVIDUAL,small_business,13.49,C,485.21,ulster,Bad Loan
2011,1,7,4.0,RENT,Low,42000,3000, 36 months,INDIVIDUAL,small_business,15.62,D,104.91,ulster,Bad Loan
2011,1,7,1.0,MORTGAGE,Low,56000,16000, 60 months,INDIVIDUAL,small_business,12.99,C,255.35,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,38000,11900, 60 months,INDIVIDUAL,car,10.99,B,250.53,cannught,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,43200,24575, 60 months,INDIVIDUAL,major_purchase,12.99,C,414.59,munster,Bad Loan
2011,1,7,0.5,RENT,Low,60000,1500, 36 months,INDIVIDUAL,other,8.49,A,47.35,munster,Bad Loan
2011,1,7,8.0,RENT,Low,52416,5600, 60 months,INDIVIDUAL,other,15.99,D,136.16,ulster,Bad Loan
2011,1,7,10.0,RENT,Medium,120000,28000, 36 months,INDIVIDUAL,house,11.99,B,929.87,ulster,Bad Loan
2011,1,7,3.0,RENT,Low,50000,16000, 36 months,INDIVIDUAL,debt_consolidation,13.99,C,546.77,ulster,Bad Loan
2011,1,7,0.5,RENT,Medium,150000,21000, 36 months,INDIVIDUAL,debt_consolidation,18.79,E,767.55,Northern-Irl,Bad Loan
2011,1,7,6.05,RENT,Low,31800,12000, 36 months,INDIVIDUAL,debt_consolidation,5.42,A,361.92,ulster,Bad Loan
2011,1,7,5.0,RENT,Low,50000,4800, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,157.13,ulster,Bad Loan
2011,1,7,1.0,RENT,Low,48000,25000, 60 months,INDIVIDUAL,credit_card,12.99,C,350.89,ulster,Bad Loan
2011,1,7,5.0,RENT,Low,22800,3500, 36 months,INDIVIDUAL,credit_card,13.99,C,119.61,Northern-Irl,Bad Loan
2011,1,7,10.0,OWN,Low,79000,16000, 60 months,INDIVIDUAL,credit_card,14.79,C,378.88,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,127000,24000, 60 months,INDIVIDUAL,credit_card,17.49,D,474.08,Northern-Irl,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,70000,12000, 60 months,INDIVIDUAL,debt_consolidation,15.23,C,286.93,Northern-Irl,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,87000,16000, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,401.87,cannught,Bad Loan
2011,1,7,9.0,OWN,Low,36000,10000, 60 months,INDIVIDUAL,debt_consolidation,19.69,E,263.22,Northern-Irl,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,57120,26250, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,650.83,Northern-Irl,Bad Loan
2011,1,7,4.0,MORTGAGE,Low,98400,8450, 36 months,INDIVIDUAL,small_business,6.99,A,260.88,Northern-Irl,Bad Loan
2011,1,7,4.0,RENT,Low,84000,8000, 36 months,INDIVIDUAL,debt_consolidation,18.39,E,290.79,ulster,Bad Loan
2011,1,7,1.0,RENT,Low,42000,12200, 36 months,INDIVIDUAL,major_purchase,11.49,B,402.25,ulster,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,42000,18225, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,384.63,ulster,Bad Loan
2011,1,7,8.0,RENT,Low,50000,12000, 60 months,INDIVIDUAL,other,13.49,C,276.06,cannught,Bad Loan
2011,1,7,10.0,RENT,Low,57000,25000, 60 months,INDIVIDUAL,small_business,21.74,F,445.04,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,26500,13500, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,342.74,leinster,Bad Loan
2011,1,7,0.5,RENT,Low,75000,7800, 60 months,INDIVIDUAL,other,12.99,C,177.44,ulster,Bad Loan
2011,1,7,7.0,RENT,Low,37200,12000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,392.81,leinster,Bad Loan
2011,1,7,1.0,MORTGAGE,Low,51600,11000, 60 months,INDIVIDUAL,small_business,20.25,F,292.97,munster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,59826,8500, 36 months,INDIVIDUAL,debt_consolidation,14.79,C,293.79,leinster,Bad Loan
2011,1,7,9.0,MORTGAGE,Low,74400,9600, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,325.74,munster,Bad Loan
2011,1,7,7.0,RENT,Low,56000,28200, 60 months,INDIVIDUAL,debt_consolidation,20.62,F,495.87,cannught,Bad Loan
2011,1,7,4.0,MORTGAGE,Low,80000,28000, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,703.28,leinster,Bad Loan
2011,1,7,5.0,MORTGAGE,Medium,125000,24000, 60 months,INDIVIDUAL,debt_consolidation,21.36,F,428.61,munster,Bad Loan
2011,1,7,3.0,RENT,Low,40000,10000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,339.31,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,136886,5000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,166.05,ulster,Bad Loan
2011,1,7,5.0,RENT,Low,40500,10500, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,331.42,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,60000,6000, 36 months,INDIVIDUAL,debt_consolidation,15.23,C,208.67,leinster,Bad Loan
2011,1,7,6.0,MORTGAGE,Medium,120000,30000, 36 months,INDIVIDUAL,other,16.49,D,1061.99,munster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,40000,15000, 36 months,INDIVIDUAL,debt_consolidation,15.99,D,527.29,cannught,Bad Loan
2011,1,7,4.0,OWN,Low,40800,2875, 36 months,INDIVIDUAL,moving,11.99,B,95.48,ulster,Bad Loan
2011,1,7,2.0,RENT,Low,18996,5400, 60 months,INDIVIDUAL,other,18.39,E,138.28,cannught,Bad Loan
2011,1,7,3.0,RENT,High,340000,21000, 60 months,INDIVIDUAL,wedding,12.99,C,477.71,Northern-Irl,Bad Loan
2011,1,7,3.0,RENT,Low,55500,14500, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,478.09,ulster,Bad Loan
2011,1,7,2.0,RENT,Low,48000,5000, 36 months,INDIVIDUAL,small_business,8.49,A,157.82,leinster,Bad Loan
2011,1,7,2.0,OWN,Low,48600,5000, 36 months,INDIVIDUAL,other,7.49,A,155.51,leinster,Bad Loan
2011,1,7,2.0,MORTGAGE,Low,56160,6000, 36 months,INDIVIDUAL,major_purchase,15.62,D,209.82,ulster,Bad Loan
2011,1,7,4.0,RENT,Low,20000,3250, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,110.28,Northern-Irl,Bad Loan
2011,1,7,6.0,RENT,Low,36000,12000, 36 months,INDIVIDUAL,other,7.49,A,373.22,ulster,Bad Loan
2011,1,7,4.0,RENT,Low,72000,17000, 60 months,INDIVIDUAL,debt_consolidation,14.79,C,402.56,Northern-Irl,Bad Loan
2011,1,7,8.0,MORTGAGE,Low,51600,12000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,266.88,leinster,Bad Loan
2011,1,7,0.5,MORTGAGE,Low,65964,1275, 36 months,INDIVIDUAL,car,10.99,B,41.74,leinster,Bad Loan
2011,1,7,2.0,RENT,Low,40560,7800, 60 months,INDIVIDUAL,car,11.99,B,173.47,ulster,Bad Loan
2011,1,7,0.5,RENT,Low,50000,5000, 36 months,INDIVIDUAL,other,12.99,C,168.45,ulster,Bad Loan
2011,1,7,6.05,MORTGAGE,Low,50000,14000, 60 months,INDIVIDUAL,other,22.11,G,387.55,leinster,Bad Loan
2011,1,7,6.0,OWN,Low,17652,3000, 60 months,INDIVIDUAL,other,22.11,G,83.05,cannught,Bad Loan
2011,1,7,10.0,RENT,Low,60000,20000, 60 months,INDIVIDUAL,debt_consolidation,22.48,G,557.86,leinster,Bad Loan
2011,1,7,7.0,MORTGAGE,Low,50000,20375, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,442.91,munster,Bad Loan
2011,1,7,2.0,RENT,Low,50000,5000, 36 months,INDIVIDUAL,small_business,15.23,C,173.9,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,39000,1600, 36 months,INDIVIDUAL,debt_consolidation,16.89,D,56.96,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,104000,10875, 60 months,INDIVIDUAL,debt_consolidation,18.39,E,278.47,ulster,Bad Loan
2011,1,7,3.0,RENT,Low,35000,5000, 60 months,INDIVIDUAL,other,18.79,E,129.13,Northern-Irl,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,27600,12175, 60 months,INDIVIDUAL,other,12.99,C,276.96,Northern-Irl,Bad Loan
2011,1,7,2.0,RENT,Low,88000,11725, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,294.5,Northern-Irl,Bad Loan
2011,1,7,6.05,MORTGAGE,Low,38000,1000, 36 months,INDIVIDUAL,medical,10.59,B,32.55,Northern-Irl,Bad Loan
2011,1,7,4.0,RENT,Low,60000,25000, 60 months,INDIVIDUAL,debt_consolidation,15.23,C,597.78,ulster,Bad Loan
2011,1,7,1.0,RENT,Low,36000,18000, 60 months,INDIVIDUAL,small_business,21.74,F,494.49,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,40000,3200, 36 months,INDIVIDUAL,vacation,9.99,B,103.24,ulster,Bad Loan
2011,1,7,7.0,RENT,Medium,120366,35000, 36 months,INDIVIDUAL,debt_consolidation,20.25,F,1305.19,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,157124,11375, 36 months,INDIVIDUAL,home_improvement,10.99,B,372.35,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,63996,12000, 60 months,INDIVIDUAL,home_improvement,19.69,E,315.87,Northern-Irl,Bad Loan
2011,1,7,7.0,RENT,Low,32000,16000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,355.84,cannught,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,89004,15000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,371.91,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,52000,29100, 36 months,INDIVIDUAL,small_business,12.99,C,980.36,leinster,Bad Loan
2011,1,7,8.0,OWN,Low,36000,20000, 60 months,INDIVIDUAL,debt_consolidation,10.59,B,430.78,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,53102,12000, 60 months,INDIVIDUAL,debt_consolidation,8.49,A,246.15,leinster,Bad Loan
2011,1,7,5.0,MORTGAGE,Medium,115000,12000, 60 months,INDIVIDUAL,credit_card,15.23,C,286.93,ulster,Bad Loan
2011,1,7,1.0,RENT,Low,23004,8000, 60 months,INDIVIDUAL,other,16.49,D,196.64,munster,Bad Loan
2011,1,7,5.0,RENT,Low,60000,25000, 60 months,INDIVIDUAL,debt_consolidation,11.49,B,437.01,Northern-Irl,Bad Loan
2011,1,7,0.5,MORTGAGE,Medium,120000,4925, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,161.22,ulster,Bad Loan
2011,1,7,6.05,RENT,Low,48000,3400, 60 months,INDIVIDUAL,other,17.49,D,85.4,cannught,Bad Loan
2011,1,7,0.5,RENT,Low,64000,12000, 60 months,INDIVIDUAL,debt_consolidation,15.99,D,291.76,cannught,Bad Loan
2011,1,7,10.0,RENT,Low,62000,32000, 60 months,INDIVIDUAL,debt_consolidation,13.99,C,620.55,Northern-Irl,Bad Loan
2011,1,6,6.05,MORTGAGE,Low,26400,1000, 36 months,INDIVIDUAL,small_business,10.99,B,32.74,Northern-Irl,Bad Loan
2011,1,7,8.0,OWN,Low,87000,10800, 60 months,INDIVIDUAL,debt_consolidation,22.48,G,301.24,leinster,Bad Loan
2011,1,7,3.0,RENT,Low,65000,7500, 36 months,INDIVIDUAL,major_purchase,9.99,B,241.97,cannught,Bad Loan
2011,1,7,10.0,RENT,Low,60000,5400, 36 months,INDIVIDUAL,debt_consolidation,13.99,C,184.54,Northern-Irl,Bad Loan
2011,1,7,0.5,OWN,Low,36000,2500, 36 months,INDIVIDUAL,debt_consolidation,15.99,D,87.89,cannught,Bad Loan
2011,1,7,6.05,MORTGAGE,Low,36000,15000, 60 months,INDIVIDUAL,debt_consolidation,15.23,C,358.67,ulster,Bad Loan
2011,1,7,1.0,MORTGAGE,Low,57000,3200, 36 months,INDIVIDUAL,home_improvement,5.99,A,97.34,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,90300,9000, 36 months,INDIVIDUAL,home_improvement,9.99,B,290.37,cannught,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,100000,7700, 36 months,INDIVIDUAL,debt_consolidation,14.79,C,266.14,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,53000,31825, 60 months,INDIVIDUAL,other,19.29,E,830.65,cannught,Bad Loan
2011,1,6,5.0,MORTGAGE,Medium,110004,2500, 36 months,INDIVIDUAL,other,8.49,A,78.91,leinster,Bad Loan
2011,1,7,2.0,MORTGAGE,Medium,110000,7925, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,257.92,Northern-Irl,Bad Loan
2011,1,6,10.0,RENT,Low,36000,1000, 36 months,INDIVIDUAL,medical,10.59,B,32.55,ulster,Bad Loan
2011,1,7,2.0,RENT,Low,12000,5000, 36 months,INDIVIDUAL,medical,8.49,A,157.82,Northern-Irl,Bad Loan
2011,1,7,9.0,MORTGAGE,Low,67000,25500, 60 months,INDIVIDUAL,small_business,15.23,C,609.73,munster,Bad Loan
2011,1,7,10.0,RENT,Low,73000,7550, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,243.59,cannught,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,42000,6725, 36 months,INDIVIDUAL,home_improvement,11.49,B,221.74,leinster,Bad Loan
2011,1,7,6.0,RENT,Low,23004,8325, 60 months,INDIVIDUAL,debt_consolidation,15.99,D,202.41,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,45000,5000, 36 months,INDIVIDUAL,home_improvement,13.99,C,170.87,cannught,Bad Loan
2011,1,6,5.0,RENT,Low,99999,2400, 36 months,INDIVIDUAL,other,14.79,C,82.96,Northern-Irl,Bad Loan
2011,1,6,6.0,RENT,Low,55000,4800, 36 months,INDIVIDUAL,major_purchase,15.99,D,168.74,cannught,Bad Loan
2011,1,7,6.05,RENT,Low,49995,7400, 36 months,INDIVIDUAL,other,13.99,C,252.88,Northern-Irl,Bad Loan
2011,1,6,2.0,RENT,Low,32000,2000, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,65.09,Northern-Irl,Bad Loan
2011,1,7,2.0,RENT,Low,33600,12000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,266.88,leinster,Bad Loan
2011,1,6,10.0,MORTGAGE,Medium,182004,30000, 60 months,INDIVIDUAL,debt_consolidation,21.36,F,817.69,Northern-Irl,Bad Loan
2011,1,7,8.0,RENT,Medium,134000,30000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,667.19,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,70000,18000, 36 months,INDIVIDUAL,debt_consolidation,12.99,C,606.41,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,76000,9000, 36 months,INDIVIDUAL,other,5.42,A,271.44,cannught,Bad Loan
2011,1,6,4.0,MORTGAGE,Low,62000,8000, 36 months,INDIVIDUAL,major_purchase,11.49,B,263.78,cannught,Bad Loan
2011,1,7,1.0,MORTGAGE,Low,65000,30000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,619.22,munster,Bad Loan
2011,1,6,3.0,RENT,Low,19200,5000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,163.67,leinster,Bad Loan
2011,1,6,10.0,RENT,Low,54000,15000, 36 months,INDIVIDUAL,debt_consolidation,17.49,D,538.46,Northern-Irl,Bad Loan
2011,1,6,5.0,MORTGAGE,Low,27600,6000, 36 months,INDIVIDUAL,other,15.62,D,209.82,munster,Bad Loan
2011,1,6,7.0,RENT,Low,31200,10800, 60 months,INDIVIDUAL,small_business,21.36,F,294.37,Northern-Irl,Bad Loan
2011,1,6,2.0,RENT,Low,50000,2000, 36 months,INDIVIDUAL,other,11.49,B,65.95,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,40000,14125, 60 months,INDIVIDUAL,debt_consolidation,16.49,D,347.19,leinster,Bad Loan
2011,1,6,10.0,RENT,Low,29120,5750, 60 months,INDIVIDUAL,home_improvement,12.99,C,130.81,leinster,Bad Loan
2011,1,7,6.0,RENT,Low,58000,4800, 36 months,INDIVIDUAL,other,17.99,E,173.51,ulster,Bad Loan
2011,1,6,10.0,OWN,Low,60000,16000, 60 months,INDIVIDUAL,major_purchase,15.99,D,389.01,munster,Bad Loan
2011,1,6,10.0,RENT,Low,38220,17725, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,584.42,cannught,Bad Loan
2011,1,6,4.0,MORTGAGE,Medium,135000,35000, 60 months,INDIVIDUAL,home_improvement,19.69,E,921.26,leinster,Bad Loan
2011,1,7,10.0,OWN,Low,90000,25000, 60 months,INDIVIDUAL,home_improvement,15.99,D,607.82,munster,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,74900,18300, 36 months,INDIVIDUAL,home_improvement,10.99,B,599.04,leinster,Bad Loan
2011,1,6,0.5,RENT,Low,12000,1500, 60 months,INDIVIDUAL,other,15.99,D,36.47,Northern-Irl,Bad Loan
2011,1,6,0.5,RENT,Low,37000,12800, 60 months,INDIVIDUAL,debt_consolidation,21.74,F,351.64,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,36000,13250, 36 months,INDIVIDUAL,other,13.99,C,452.79,Northern-Irl,Bad Loan
2011,1,6,10.0,MORTGAGE,Low,54903,6000, 36 months,INDIVIDUAL,car,15.23,C,208.67,ulster,Bad Loan
2011,1,6,10.0,MORTGAGE,Low,43000,10000, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,329.72,Northern-Irl,Bad Loan
2011,1,6,7.0,MORTGAGE,Low,48000,3000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,99.63,munster,Bad Loan
2011,1,6,5.0,MORTGAGE,Low,52000,14400, 60 months,INDIVIDUAL,home_improvement,17.49,D,361.69,cannught,Bad Loan
2011,1,7,1.0,RENT,Low,25000,10000, 36 months,INDIVIDUAL,small_business,8.49,A,315.63,cannught,Bad Loan
2011,1,6,4.0,OWN,Low,24000,4000, 36 months,INDIVIDUAL,debt_consolidation,12.99,C,134.76,ulster,Bad Loan
2011,1,7,0.5,RENT,Low,35000,15500, 60 months,INDIVIDUAL,major_purchase,13.99,C,360.58,ulster,Bad Loan
2011,1,6,1.0,OWN,Low,30480,1200, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,39.86,cannught,Bad Loan
2011,1,6,4.0,OWN,Low,40000,13600, 60 months,INDIVIDUAL,debt_consolidation,22.48,G,379.34,munster,Bad Loan
2011,1,6,2.0,MORTGAGE,Low,49000,3000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,98.21,Northern-Irl,Bad Loan
2011,1,6,10.0,MORTGAGE,Low,36400,13750, 60 months,INDIVIDUAL,credit_card,12.99,C,312.79,leinster,Bad Loan
2011,1,6,10.0,MORTGAGE,Low,70000,12000, 60 months,INDIVIDUAL,debt_consolidation,14.79,C,284.16,cannught,Bad Loan
2011,1,6,0.5,RENT,Low,60000,25475, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,833.9,cannught,Bad Loan
2011,1,6,1.0,MORTGAGE,Low,28000,3075, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,107.54,munster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,72000,10000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,315.63,cannught,Bad Loan
2011,1,6,3.0,RENT,Low,28000,12000, 60 months,INDIVIDUAL,debt_consolidation,11.49,B,263.86,Northern-Irl,Bad Loan
2011,1,6,5.0,MORTGAGE,Low,45500,7500, 36 months,INDIVIDUAL,credit_card,11.49,B,247.29,Northern-Irl,Bad Loan
2011,1,6,3.0,RENT,Low,40000,5000, 36 months,INDIVIDUAL,vacation,8.49,A,157.82,Northern-Irl,Bad Loan
2011,1,6,1.0,RENT,Low,23000,2800, 36 months,INDIVIDUAL,debt_consolidation,21.74,F,106.56,cannught,Bad Loan
2011,1,7,8.0,MORTGAGE,Medium,150000,25000, 60 months,INDIVIDUAL,small_business,13.49,C,380.73,Northern-Irl,Bad Loan
2011,1,6,0.5,MORTGAGE,Low,25000,3000, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,96.79,leinster,Bad Loan
2011,1,6,0.5,RENT,Low,17000,1500, 36 months,INDIVIDUAL,moving,15.23,C,52.17,leinster,Bad Loan
2011,1,7,7.0,RENT,Low,37200,19575, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,450.32,ulster,Bad Loan
2011,1,6,10.0,MORTGAGE,Medium,135000,35000, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,760.82,ulster,Bad Loan
2011,1,6,6.05,OWN,Low,57600,3000, 36 months,INDIVIDUAL,home_improvement,12.99,C,101.07,Northern-Irl,Bad Loan
